id,대분류코드,대분류명,항목,파일명,검색키워드,보유확장자,링크
12,01_BS,기본시스템(로고·심벌·서체),BS6_하나투어약속,BS6_하나투어약속_RGB,"기본시스템(로고·심벌·서체), 하나투어약속","AI(1), PNG(3)",https://drive.google.com/drive/folders/1gJqp-MXO-bbb4xZXyquBlM0Zyj7pKzir?usp=sharing
13,01_BS,기본시스템(로고·심벌·서체),BS7_슬로건,BS7_슬로건_PANTONE,"기본시스템(로고·심벌·서체), 슬로건","AI(1), PNG(4)",https://drive.google.com/drive/folders/1G2QStZL5mugZA1XwbeceGhj7GiZJV7qs?usp=sharing
14,01_BS,기본시스템(로고·심벌·서체),BS7_슬로건,BS7_슬로건_CMYK,"기본시스템(로고·심벌·서체), 슬로건","AI(1), PNG(4)",https://drive.google.com/drive/folders/1G2QStZL5mugZA1XwbeceGhj7GiZJV7qs?usp=sharing
15,01_BS,기본시스템(로고·심벌·서체),BS7_슬로건,BS7_슬로건_RGB,"기본시스템(로고·심벌·서체), 슬로건","AI(1), PNG(4)",https://drive.google.com/drive/folders/1G2QStZL5mugZA1XwbeceGhj7GiZJV7qs?usp=sharing
16,01_BS,기본시스템(로고·심벌·서체),BS8_슬로건사용규정,BS8_슬로건사용규정_PANTONE,"슬로건사용규정, 기본시스템(로고·심벌·서체)","AI(1), PNG(3)",https://drive.google.com/drive/folders/1R9-a4xd3gl1Fl3gUGE_1wgmn4-wPQ-mj?usp=sharing
17,01_BS,기본시스템(로고·심벌·서체),BS8_슬로건사용규정,BS8_슬로건사용규정_CMYK,"슬로건사용규정, 기본시스템(로고·심벌·서체)","AI(1), PNG(3)",https://drive.google.com/drive/folders/1RbNeG0Lqlso_g2XsVHGEHK2RNDgjdP2G?usp=sharing
18,01_BS,기본시스템(로고·심벌·서체),BS8_슬로건사용규정,BS8_슬로건사용규정_RGB,"슬로건사용규정, 기본시스템(로고·심벌·서체)","AI(1), PNG(3)",https://drive.google.com/drive/folders/1RbNeG0Lqlso_g2XsVHGEHK2RNDgjdP2G?usp=sharing
19,01_BS,기본시스템(로고·심벌·서체),BS18_계열사BI,BS18_계열사BI_PANTONE,"계열사BI, 기본시스템(로고·심벌·서체)","AI(1), PNG(16)",https://drive.google.com/drive/folders/1gR69u3BfEOFfWaNoQ9SSzMterayZC_-J?usp=sharing
20,01_BS,기본시스템(로고·심벌·서체),BS18_계열사BI,BS18_계열사BI_CMYK,"계열사BI, 기본시스템(로고·심벌·서체)","AI(1), PNG(16)",https://drive.google.com/drive/folders/1gR69u3BfEOFfWaNoQ9SSzMterayZC_-J?usp=sharing
21,01_BS,기본시스템(로고·심벌·서체),BS18_계열사BI,BS18_계열사BI_RGB,"계열사BI, 기본시스템(로고·심벌·서체)","AI(1), PNG(16)",https://drive.google.com/drive/folders/1gR69u3BfEOFfWaNoQ9SSzMterayZC_-J?usp=sharing
22,01_BS,기본시스템(로고·심벌·서체),BS19_제휴여행사BI,BS19_제휴여행사BI_PANTONE,"기본시스템(로고·심벌·서체), 제휴여행사BI","AI(1), PNG(16)",https://drive.google.com/drive/folders/10F5p0l5td19sxyBCxBHNcjzdy51iWy6O?usp=sharing
23,01_BS,기본시스템(로고·심벌·서체),BS19_제휴여행사BI,BS19_제휴여행사BI_CMYK,"기본시스템(로고·심벌·서체), 제휴여행사BI","AI(1), PNG(16)",https://drive.google.com/drive/folders/10F5p0l5td19sxyBCxBHNcjzdy51iWy6O?usp=sharing
24,01_BS,기본시스템(로고·심벌·서체),BS19_제휴여행사BI,BS19_제휴여행사BI_RGB,"기본시스템(로고·심벌·서체), 제휴여행사BI","AI(1), PNG(16)",https://drive.google.com/drive/folders/10F5p0l5td19sxyBCxBHNcjzdy51iWy6O?usp=sharing
25,03_AS,응용시스템(인쇄·사무용품),AS1_명함,AS1_명함_PANTONE,"명함, 응용시스템(인쇄·사무용품)",AI(1),https://drive.google.com/drive/folders/1Hw69Zmy6wzwiWZebtc1_lZVysGurnUuX?usp=sharing
26,03_AS,응용시스템(인쇄·사무용품),AS1_명함,AS1_명함_CMYK,"명함, 응용시스템(인쇄·사무용품)",AI(1),https://drive.google.com/drive/folders/1Hw69Zmy6wzwiWZebtc1_lZVysGurnUuX?usp=sharing
27,03_AS,응용시스템(인쇄·사무용품),AS2_소봉투,AS2_소봉투_PANTONE,"소봉투, 응용시스템(인쇄·사무용품)",AI(1),https://drive.google.com/drive/folders/1899aIM-Plso0WV5eF7R1rSnME-5dU2-m?usp=sharing
28,03_AS,응용시스템(인쇄·사무용품),AS2_소봉투,AS2_소봉투_CMYK,"소봉투, 응용시스템(인쇄·사무용품)",AI(1),https://drive.google.com/drive/folders/1899aIM-Plso0WV5eF7R1rSnME-5dU2-m?usp=sharing
29,03_AS,응용시스템(인쇄·사무용품),AS3_대봉투,AS3_대봉투_CMYK,"대봉투, 응용시스템(인쇄·사무용품)",AI(1),https://drive.google.com/drive/folders/1QStD3O2ovX6EyaRVYaro7CEHem-UkWjs?usp=sharing
30,03_AS,응용시스템(인쇄·사무용품),AS4_레터헤드,AS4_레터헤드_PANTONE,"레터헤드, 응용시스템(인쇄·사무용품)",AI(1),https://drive.google.com/drive/folders/15MDSm7CoShh4LSspxak2seOA_sdmCp37?usp=sharing
31,03_AS,응용시스템(인쇄·사무용품),AS4_레터헤드,AS4_레터헤드_CMYK,"레터헤드, 응용시스템(인쇄·사무용품)",AI(1),https://drive.google.com/drive/folders/15MDSm7CoShh4LSspxak2seOA_sdmCp37?usp=sharing
32,03_AS,응용시스템(인쇄·사무용품),AS5_보도자료용지,AS5_보도자료용지_PANTONE,"보도자료용지, 응용시스템(인쇄·사무용품)",AI(1),https://drive.google.com/drive/folders/1Sn6rsFxLNP4R_WZrxo4YqDUK8fuigXKe?usp=sharing
33,03_AS,응용시스템(인쇄·사무용품),AS5_보도자료용지,AS5_보도자료용지_CMYK,"보도자료용지, 응용시스템(인쇄·사무용품)",AI(1),https://drive.google.com/drive/folders/1Sn6rsFxLNP4R_WZrxo4YqDUK8fuigXKe?usp=sharing
34,03_AS,응용시스템(인쇄·사무용품),AS6_명찰·신분증(일반),AS6_명찰·신분증(일반)_PANTONE,"명찰, 신분증, 응용시스템(인쇄·사무용품), 일반",AI(1),https://drive.google.com/drive/folders/1pYPLlzJr5H_Bc1g1bjFulaBeLGJ28C9W?usp=sharing
35,03_AS,응용시스템(인쇄·사무용품),AS6_명찰·신분증(일반),AS6_명찰·신분증(일반)_CMYK,"명찰, 신분증, 응용시스템(인쇄·사무용품), 일반",AI(1),https://drive.google.com/drive/folders/1pYPLlzJr5H_Bc1g1bjFulaBeLGJ28C9W?usp=sharing
36,03_AS,응용시스템(인쇄·사무용품),AS7_명찰·신분증(인솔자),AS7_명찰·신분증(인솔자)_PANTONE,"명찰, 신분증, 응용시스템(인쇄·사무용품), 인솔자",AI(1),https://drive.google.com/drive/folders/1Bk9k7MeoJhIINW1Fox1VAjnS_Sfef5r9?usp=sharing
37,03_AS,응용시스템(인쇄·사무용품),AS7_명찰·신분증(인솔자),AS7_명찰·신분증(인솔자)_CMYK,"명찰, 신분증, 응용시스템(인쇄·사무용품), 인솔자",AI(1),https://drive.google.com/drive/folders/1Bk9k7MeoJhIINW1Fox1VAjnS_Sfef5r9?usp=sharing
38,03_AS,응용시스템(인쇄·사무용품),AS8_입금표,AS8_입금표_PANTONE,"응용시스템(인쇄·사무용품), 입금표",AI(1),https://drive.google.com/drive/folders/19uZjRyVe81fMouW9kb5dGU3rh0Bdsufd?usp=sharing
39,03_AS,응용시스템(인쇄·사무용품),AS8_입금표,AS8_입금표_CMYK,"응용시스템(인쇄·사무용품), 입금표",AI(1),https://drive.google.com/drive/folders/19uZjRyVe81fMouW9kb5dGU3rh0Bdsufd?usp=sharing
40,03_AS,응용시스템(인쇄·사무용품),AS9_비닐백,AS9_비닐백_PANTONE,"비닐백, 응용시스템(인쇄·사무용품)",AI(1),https://drive.google.com/drive/folders/193hXy0gMFXdTRuJh39pSGTv13GdFcSLS?usp=sharing
41,03_AS,응용시스템(인쇄·사무용품),AS9_비닐백,AS9_비닐백_CMYK,"비닐백, 응용시스템(인쇄·사무용품)",AI(1),https://drive.google.com/drive/folders/193hXy0gMFXdTRuJh39pSGTv13GdFcSLS?usp=sharing
42,03_AS,응용시스템(인쇄·사무용품),AS10_쇼핑백,AS10_쇼핑백_PANTONE,"쇼핑백, 응용시스템(인쇄·사무용품)",AI(1),https://drive.google.com/drive/folders/1p05fWJP_YLGLpQSu5ACCUwY_BEHewbfX?usp=sharing
43,03_AS,응용시스템(인쇄·사무용품),AS10_쇼핑백,AS10_쇼핑백_CMYK,"쇼핑백, 응용시스템(인쇄·사무용품)",AI(1),https://drive.google.com/drive/folders/1p05fWJP_YLGLpQSu5ACCUwY_BEHewbfX?usp=sharing
44,03_AS,응용시스템(인쇄·사무용품),AS11_샌딩백,AS11_샌딩백_PANTONE,"샌딩백, 응용시스템(인쇄·사무용품)",AI(1),https://drive.google.com/drive/folders/1wKx1NUeWFnl-QQ7xeMGGXZQ7ANl2_Awb?usp=sharing
45,03_AS,응용시스템(인쇄·사무용품),AS11_샌딩백,AS11_샌딩백_CMYK,"샌딩백, 응용시스템(인쇄·사무용품)",AI(1),https://drive.google.com/drive/folders/1wKx1NUeWFnl-QQ7xeMGGXZQ7ANl2_Awb?usp=sharing
46,03_AS,응용시스템(인쇄·사무용품),AS12_액체비닐백,AS12_액체비닐백_PANTONE,"액체비닐백, 응용시스템(인쇄·사무용품)",AI(1),https://drive.google.com/drive/folders/1gqpCylOVgWqQLwGHd4UKAGo9C_8VQj0V?usp=sharing
47,03_AS,응용시스템(인쇄·사무용품),AS12_액체비닐백,AS12_액체비닐백_CMYK,"액체비닐백, 응용시스템(인쇄·사무용품)",AI(1),https://drive.google.com/drive/folders/1gqpCylOVgWqQLwGHd4UKAGo9C_8VQj0V?usp=sharing
48,03_AS,응용시스템(인쇄·사무용품),AS13_네임택,AS13_네임택_PANTONE,"네임택, 응용시스템(인쇄·사무용품)",AI(1),https://drive.google.com/drive/folders/1HZaBfc1MTpTbipaVRWkjc1M5UcWt4eEy?usp=sharing
49,03_AS,응용시스템(인쇄·사무용품),AS13_네임택,AS13_네임택_CMYK,"네임택, 응용시스템(인쇄·사무용품)",AI(1),https://drive.google.com/drive/folders/1HZaBfc1MTpTbipaVRWkjc1M5UcWt4eEy?usp=sharing
50,03_AS,응용시스템(인쇄·사무용품),AS14_샌딩스티커,AS14_샌딩스티커_PANTONE,"샌딩스티커, 응용시스템(인쇄·사무용품)",AI(1),https://drive.google.com/drive/folders/1UavRAF3nddCux3SYQbGvTjkSWc0MMJEN?usp=sharing
51,03_AS,응용시스템(인쇄·사무용품),AS14_샌딩스티커,AS14_샌딩스티커_CMYK,"샌딩스티커, 응용시스템(인쇄·사무용품)",AI(1),https://drive.google.com/drive/folders/1UavRAF3nddCux3SYQbGvTjkSWc0MMJEN?usp=sharing
52,03_AS,응용시스템(인쇄·사무용품),AS15_여권커버,AS15_여권커버_PANTONE,"여권커버, 응용시스템(인쇄·사무용품)",AI(1),https://drive.google.com/drive/folders/1bH1ekEXKiBL3_IY9csL-bzPqa9dn5RJ-?usp=sharing
53,03_AS,응용시스템(인쇄·사무용품),AS15_여권커버,AS15_여권커버_CMYK,"여권커버, 응용시스템(인쇄·사무용품)",AI(1),https://drive.google.com/drive/folders/1bH1ekEXKiBL3_IY9csL-bzPqa9dn5RJ-?usp=sharing
54,03_AS,응용시스템(인쇄·사무용품),AS16_인솔깃발(삼각형),AS16_인솔깃발(삼각형)_PANTONE,"삼각형, 응용시스템(인쇄·사무용품), 인솔깃발",AI(1),https://drive.google.com/drive/folders/1K0Bq03VxkYczgBp1hZsCE38crYkcFXPS?usp=sharing
55,03_AS,응용시스템(인쇄·사무용품),AS16_인솔깃발(삼각형),AS16_인솔깃발(삼각형)_CMYK,"삼각형, 응용시스템(인쇄·사무용품), 인솔깃발",AI(1),https://drive.google.com/drive/folders/1K0Bq03VxkYczgBp1hZsCE38crYkcFXPS?usp=sharing
56,03_AS,응용시스템(인쇄·사무용품),AS17_인솔깃발(사각형),AS17_인솔깃발(사각형)_PANTONE,"사각형, 응용시스템(인쇄·사무용품), 인솔깃발",AI(1),https://drive.google.com/drive/folders/12TwmChmKAPrepjPdB-rwh-bfQf3yPLyz?usp=sharing
57,03_AS,응용시스템(인쇄·사무용품),AS17_인솔깃발(사각형),AS17_인솔깃발(사각형)_CMYK,"사각형, 응용시스템(인쇄·사무용품), 인솔깃발",AI(1),https://drive.google.com/drive/folders/12TwmChmKAPrepjPdB-rwh-bfQf3yPLyz?usp=sharing
58,03_AS,응용시스템(인쇄·사무용품),AS18_현수막(가로형·세로형),AS18_현수막(가로형·세로형)_PANTONE,"가로형, 세로형, 응용시스템(인쇄·사무용품), 현수막",AI(1),https://drive.google.com/drive/folders/1Jolf1-NJ8WLNiCkl5HZgBIrhJq2DOhMP?usp=sharing
59,03_AS,응용시스템(인쇄·사무용품),AS18_현수막(가로형·세로형),AS18_현수막(가로형·세로형)_CMYK,"가로형, 세로형, 응용시스템(인쇄·사무용품), 현수막",AI(1),https://drive.google.com/drive/folders/1Jolf1-NJ8WLNiCkl5HZgBIrhJq2DOhMP?usp=sharing
60,03_AS,응용시스템(인쇄·사무용품),AS19_현수막(정방형),AS19_현수막(정방형)_PANTONE,"응용시스템(인쇄·사무용품), 정방형, 현수막",AI(1),https://drive.google.com/drive/folders/1r26raVxAZvWMbZ8RIy0EFa-gXA3Zt0Px?usp=sharing
61,03_AS,응용시스템(인쇄·사무용품),AS19_현수막(정방형),AS19_현수막(정방형)_CMYK,"응용시스템(인쇄·사무용품), 정방형, 현수막",AI(1),https://drive.google.com/drive/folders/1r26raVxAZvWMbZ8RIy0EFa-gXA3Zt0Px?usp=sharing
62,03_AS,응용시스템(인쇄·사무용품),AS20_내부제작물상단로고가이드,AS20_내부제작물상단로고가이드_PANTONE,"내부제작물상단로고가이드, 응용시스템(인쇄·사무용품)",AI(1),https://drive.google.com/drive/folders/1jTM1kGyx56N5fM0DsZgUeIdCsA_lDDi0?usp=sharing
63,03_AS,응용시스템(인쇄·사무용품),AS20_내부제작물상단로고가이드,AS20_내부제작물상단로고가이드_CMYK,"내부제작물상단로고가이드, 응용시스템(인쇄·사무용품)",AI(1),https://drive.google.com/drive/folders/1jTM1kGyx56N5fM0DsZgUeIdCsA_lDDi0?usp=sharing
64,03_AS,응용시스템(인쇄·사무용품),AS20_내부제작물상단로고가이드,AS20_내부제작물상단로고가이드_RGB,"내부제작물상단로고가이드, 응용시스템(인쇄·사무용품)",AI(1),https://drive.google.com/drive/folders/1jTM1kGyx56N5fM0DsZgUeIdCsA_lDDi0?usp=sharing
65,03_AS,응용시스템(인쇄·사무용품),AS21_미팅보드,AS21_미팅보드_PANTONE,"미팅보드, 응용시스템(인쇄·사무용품)",AI(1),https://drive.google.com/drive/folders/1RQYwYZDeePtFaRJC04bxd2MO0Jp3z0Sy?usp=sharing
66,03_AS,응용시스템(인쇄·사무용품),AS21_미팅보드,AS21_미팅보드_CMYK,"미팅보드, 응용시스템(인쇄·사무용품)",AI(1),https://drive.google.com/drive/folders/1RQYwYZDeePtFaRJC04bxd2MO0Jp3z0Sy?usp=sharing
67,03_AS,응용시스템(인쇄·사무용품),AS22_프레젠테이션포맷,AS22_프레젠테이션포맷,프레젠테이션,PPT,https://drive.google.com/drive/folders/1aD8Hj_p-wTulVvahg916nupdQuHmGzqG?usp=sharing
68,03_AS,응용시스템(인쇄·사무용품),AS23_이메일서명,AS23_이메일서명_RGB,"응용시스템(인쇄·사무용품), 이메일서명",,https://drive.google.com/drive/folders/1Bira38izUrp3O010bb05_J4ExPkHE43I?usp=sharing
69,03_AS,응용시스템(인쇄·사무용품),AS24_차량(대형버스),AS24_차량(대형버스)_PANTONE,"대형버스, 응용시스템(인쇄·사무용품), 차량",AI(1),https://drive.google.com/drive/folders/1WVgutBCmU1n7XG9XoxrCQikEmMcpHr_D?usp=sharing
70,03_AS,응용시스템(인쇄·사무용품),AS24_차량(대형버스),AS24_차량(대형버스)_CMYK,"대형버스, 응용시스템(인쇄·사무용품), 차량",AI(1),https://drive.google.com/drive/folders/1WVgutBCmU1n7XG9XoxrCQikEmMcpHr_D?usp=sharing
71,04_AD,광고,AD1_영상광고(기본규정),AD1_영상광고(기본규정)_RGB,"광고, 기본규정, 영상광고",AI(1),https://drive.google.com/drive/folders/15Uxa2pEny3dhHeIvwU72DxvWOmBhTKsM?usp=sharing
72,04_AD,광고,AD2_영상광고(엔드태그),AD2_영상광고(엔드태그)_RGB,"광고, 엔드태그, 영상광고",AI(1),https://drive.google.com/drive/folders/1kEVvyWTce7uEfVVBS05uLjKygRlrYEI2?usp=sharing
73,04_AD,광고,AD3_하나투어광고채널별규정(인쇄홍보물),AD3_하나투어광고채널별규정(인쇄홍보물)_PANTONE,"광고, 인쇄홍보물, 하나투어광고채널별규정",AI(1),https://drive.google.com/drive/folders/1fJJ7SDewHp6n52CKnRr3gCjXhS5C1u6r?usp=sharing
74,04_AD,광고,AD3_하나투어광고채널별규정(인쇄홍보물),AD3_하나투어광고채널별규정(인쇄홍보물)_CMYK,"광고, 인쇄홍보물, 하나투어광고채널별규정",AI(1),https://drive.google.com/drive/folders/1fJJ7SDewHp6n52CKnRr3gCjXhS5C1u6r?usp=sharing
75,04_AD,광고,AD4_하나투어광고채널별규정(X배너),AD4_하나투어광고채널별규정(X배너)_PANTONE,"X배너, 광고, 하나투어광고채널별규정",AI(1),https://drive.google.com/drive/folders/1xRvA9ZqJ6jX0hgYBRMQSE70OVF9KSgYq?usp=sharing
76,04_AD,광고,AD4_하나투어광고채널별규정(X배너),AD4_하나투어광고채널별규정(X배너)_CMYK,"X배너, 광고, 하나투어광고채널별규정",AI(1),https://drive.google.com/drive/folders/1xRvA9ZqJ6jX0hgYBRMQSE70OVF9KSgYq?usp=sharing
77,04_AD,광고,AD5_하나투어광고채널별규정(미니X배너),AD5_하나투어광고채널별규정(미니X배너)_PANTONE,"광고, 미니X배너, 하나투어광고채널별규정",AI(1),https://drive.google.com/drive/folders/1QwpwX6qMn_PnbZ51UJLK1vT_jbw5euZQ?usp=sharing
78,04_AD,광고,AD5_하나투어광고채널별규정(미니X배너),AD5_하나투어광고채널별규정(미니X배너)_CMYK,"광고, 미니X배너, 하나투어광고채널별규정",AI(1),https://drive.google.com/drive/folders/1QwpwX6qMn_PnbZ51UJLK1vT_jbw5euZQ?usp=sharing
79,04_AD,광고,AD6_하나투어광고채널별규정(가로형현수막),AD6_하나투어광고채널별규정(가로형현수막)_PANTONE,"가로형현수막, 광고, 하나투어광고채널별규정",AI(1),https://drive.google.com/drive/folders/11QSXzesf-4fXzbuvVlS6b8Ow683is-Br?usp=sharing
80,04_AD,광고,AD6_하나투어광고채널별규정(가로형현수막),AD6_하나투어광고채널별규정(가로형현수막)_CMYK,"가로형현수막, 광고, 하나투어광고채널별규정",AI(1),https://drive.google.com/drive/folders/11QSXzesf-4fXzbuvVlS6b8Ow683is-Br?usp=sharing
81,04_AD,광고,AD7_하나투어광고채널별규정(세로형현수막),AD7_하나투어광고채널별규정(세로형현수막)_PANTONE,"광고, 세로형현수막, 하나투어광고채널별규정",AI(1),https://drive.google.com/drive/folders/1-p1vqWmJuuA4G7UYrrYyUMvQIlAONhyY?usp=sharing
82,04_AD,광고,AD7_하나투어광고채널별규정(세로형현수막),AD7_하나투어광고채널별규정(세로형현수막)_CMYK,"광고, 세로형현수막, 하나투어광고채널별규정",AI(1),https://drive.google.com/drive/folders/1-p1vqWmJuuA4G7UYrrYyUMvQIlAONhyY?usp=sharing
83,04_AD,광고,AD8_하나투어광고채널별규정(정방형현수막),AD8_하나투어광고채널별규정(정방형현수막)_PANTONE,"광고, 정방형현수막, 하나투어광고채널별규정",AI(1),https://drive.google.com/drive/folders/1v9A8S36qFtnZhRg_EVnbEepw9Wgb5IFD?usp=sharing
84,04_AD,광고,AD8_하나투어광고채널별규정(정방형현수막),AD8_하나투어광고채널별규정(정방형현수막)_CMYK,"광고, 정방형현수막, 하나투어광고채널별규정",AI(1),https://drive.google.com/drive/folders/1v9A8S36qFtnZhRg_EVnbEepw9Wgb5IFD?usp=sharing
85,04_AD,광고,AD10_협력사광고채널별규정(인쇄홍보물),AD10_협력사광고채널별규정(인쇄홍보물)_PANTONE,"광고, 인쇄홍보물, 협력사광고채널별규정",AI(1),https://drive.google.com/drive/folders/1jclHor2urVOjJOkJ3DFRWx0VyLSAP5IZ?usp=sharing
86,04_AD,광고,AD10_협력사광고채널별규정(인쇄홍보물),AD10_협력사광고채널별규정(인쇄홍보물)_CMYK,"광고, 인쇄홍보물, 협력사광고채널별규정",AI(1),https://drive.google.com/drive/folders/1jclHor2urVOjJOkJ3DFRWx0VyLSAP5IZ?usp=sharing
87,04_AD,광고,AD11_협력사광고채널별규정(X배너),AD11_협력사광고채널별규정(X배너)_PANTONE,"X배너, 광고, 협력사광고채널별규정",AI(1),https://drive.google.com/drive/folders/1LLiSKk5dKbyIVeOCHKDWBUOKi8CPAyCw?usp=sharing
88,04_AD,광고,AD11_협력사광고채널별규정(X배너),AD11_협력사광고채널별규정(X배너)_CMYK,"X배너, 광고, 협력사광고채널별규정",AI(1),https://drive.google.com/drive/folders/1LLiSKk5dKbyIVeOCHKDWBUOKi8CPAyCw?usp=sharing
89,04_AD,광고,AD12_협력사광고채널별규정(미니X배너),AD12_협력사광고채널별규정(미니X배너)_PANTONE,"광고, 미니X배너, 협력사광고채널별규정",AI(1),https://drive.google.com/drive/folders/1s7ZIc_QSvmp4C5fE6k5toxGpsKTtecbU?usp=sharing
90,04_AD,광고,AD12_협력사광고채널별규정(미니X배너),AD12_협력사광고채널별규정(미니X배너)_CMYK,"광고, 미니X배너, 협력사광고채널별규정",AI(1),https://drive.google.com/drive/folders/1s7ZIc_QSvmp4C5fE6k5toxGpsKTtecbU?usp=sharing
91,04_AD,광고,AD13_협력사광고채널별규정(가로형현수막),AD13_협력사광고채널별규정(가로형현수막)_PANTONE,"가로형현수막, 광고, 협력사광고채널별규정",AI(1),https://drive.google.com/drive/folders/1__6N8oQ3V_kGfH-4Sc_xr6K_pFvhaAJ9?usp=sharing
92,04_AD,광고,AD13_협력사광고채널별규정(가로형현수막),AD13_협력사광고채널별규정(가로형현수막)_CMYK,"가로형현수막, 광고, 협력사광고채널별규정",AI(1),https://drive.google.com/drive/folders/1__6N8oQ3V_kGfH-4Sc_xr6K_pFvhaAJ9?usp=sharing
93,04_AD,광고,AD14_협력사광고채널별규정(세로형현수막),AD14_협력사광고채널별규정(세로형현수막)_PANTONE,"광고, 세로형현수막, 협력사광고채널별규정",AI(1),https://drive.google.com/drive/folders/1QDHnq1hZR9hpM-5BmdTDOb1UnvnxraWO?usp=sharing
94,04_AD,광고,AD14_협력사광고채널별규정(세로형현수막),AD14_협력사광고채널별규정(세로형현수막)_CMYK,"광고, 세로형현수막, 협력사광고채널별규정",AI(1),https://drive.google.com/drive/folders/1QDHnq1hZR9hpM-5BmdTDOb1UnvnxraWO?usp=sharing
95,04_AD,광고,AD15_협력사광고채널별규정(정방형현수막),AD15_협력사광고채널별규정(정방형현수막)_PANTONE,"광고, 정방형현수막, 협력사광고채널별규정",AI(1),https://drive.google.com/drive/folders/1Cvx2smeUQkN9JOHXtZ2UWEe-tnNT5iu3?usp=sharing
96,04_AD,광고,AD15_협력사광고채널별규정(정방형현수막),AD15_협력사광고채널별규정(정방형현수막)_CMYK,"광고, 정방형현수막, 협력사광고채널별규정",AI(1),https://drive.google.com/drive/folders/1Cvx2smeUQkN9JOHXtZ2UWEe-tnNT5iu3?usp=sharing
97,05_SS,사인시스템,SS1_채널사인,SS1_채널사인_PANTONE,"사인시스템, 채널사인",AI(1),https://drive.google.com/drive/folders/13JyQy_G6Sqtgr-vkPE9Yks0tUWGKDFAZ?usp=sharing
98,05_SS,사인시스템,SS2_현판사인,SS2_현판사인_PANTONE,"사인시스템, 현판사인",AI(1),https://drive.google.com/drive/folders/16kIfYS_4EJlYtaNDpLKnPsNsJIZDWMeS?usp=sharing
99,05_SS,사인시스템,SS3_윈도우그래픽,SS3_윈도우그래픽_PANTONE,"사인시스템, 윈도우그래픽",AI(1),https://drive.google.com/drive/folders/1RgVI9cpKfhzIDfNRNE3xpDgY_7oRmJSk?usp=sharing
100,05_SS,사인시스템,SS4_실명사인,SS4_실명사인_PANTONE,"사인시스템, 실명사인",AI(1),https://drive.google.com/drive/folders/1UGDCA9y6yKfs4PWzBDxnHSQM9IZftFee?usp=sharing
101,05_SS,사인시스템,SS5_부서사인,SS5_부서사인_PANTONE,"부서사인, 사인시스템",AI(1),https://drive.google.com/drive/folders/1oD_7PWW2p8Cw_m4eI0c9I-4q-vhf-mZb?usp=sharing
102,06_DS,디지털,DS1_앱아이콘·초기화면,DS1_앱아이콘·초기화면_RGB,"디지털, 앱아이콘, 초기화면","AI(1), PNG(1)",https://drive.google.com/drive/folders/1Km-Q4AGPU49M6aAbc8bZ6f2b6G0wH-4e?usp=sharing
103,06_DS,디지털,DS2_SNS아이콘,DS2_SNS아이콘_RGB,"SNS아이콘, 디지털","AI(1), PNG(2)",https://drive.google.com/drive/folders/1TmjPojIowfE_ra8nPdG5bnVfkJZEJbN4?usp=sharing
104,06_DS,디지털,DS3_메일링포맷(고객용),DS3_메일링포맷(고객용)_RGB,"고객용, 디지털, 메일링포맷",AI(1),https://drive.google.com/drive/folders/1vUUoIddgrPr4JPBXjyBvgLzraVwWIoei?usp=sharing
105,06_DS,디지털,DS4_뉴스레터포맷(고객용),DS4_뉴스레터포맷(고객용)_RGB,"고객용, 뉴스레터포맷, 디지털",AI(1),https://drive.google.com/drive/folders/10yx0Q32L__Ys-uGYAx_yjgQNvC5OqiyG?usp=sharing
106,01_BS,기본시스템(로고·심벌·서체),BS1_공식인증예약센터BI,BS1_공식인증예약센터BI_PANTONE,"공식인증예약센터BI, 기본시스템(로고·심벌·서체)","AI(1), PNG(3)",https://drive.google.com/drive/folders/1zRkMhpqlwnyiSYOdZkzWxwwCDp7BuyAd?usp=sharing
107,01_BS,기본시스템(로고·심벌·서체),BS1_공식인증예약센터BI,BS1_공식인증예약센터BI_CMYK,"공식인증예약센터BI, 기본시스템(로고·심벌·서체)","AI(1), PNG(3)",https://drive.google.com/drive/folders/1zRkMhpqlwnyiSYOdZkzWxwwCDp7BuyAd?usp=sharing
108,01_BS,기본시스템(로고·심벌·서체),BS1_공식인증예약센터BI,BS1_공식인증예약센터BI_RGB,"공식인증예약센터BI, 기본시스템(로고·심벌·서체)","AI(1), PNG(3)",https://drive.google.com/drive/folders/1zRkMhpqlwnyiSYOdZkzWxwwCDp7BuyAd?usp=sharing
109,02_AS,응용시스템,AS1_명함,AS1_명함_PANTONE,"공식인증예약센터,대리점,명함, 응용시스템",AI(1),https://drive.google.com/drive/folders/1q4Po8NDjENMaNIrSp44Z8OyJ3OSdSfKm?usp=sharing
110,02_AS,응용시스템,AS1_명함,AS1_명함_CMYK,"공식인증예약센터,대리점,명함, 응용시스템",AI(1),https://drive.google.com/drive/folders/1q4Po8NDjENMaNIrSp44Z8OyJ3OSdSfKm?usp=sharing
111,02_AS,응용시스템,AS2_소봉투,AS2_소봉투_PANTONE,"공식인증예약센터,대리점,소봉투, 응용시스템",AI(1),https://drive.google.com/drive/folders/12uCbGNLtOoFb_03vB9pecNH6fHPlAmSG?usp=sharing
112,02_AS,응용시스템,AS2_소봉투,AS2_소봉투_CMYK,"공식인증예약센터,대리점,소봉투, 응용시스템",AI(1),https://drive.google.com/drive/folders/12uCbGNLtOoFb_03vB9pecNH6fHPlAmSG?usp=sharing
